node1	interaction	node2	connections
110199	0	127184	2
3506	0	65352	6
121237	0	89038	2
15875	0	5353	12
55131	0	90540	5
16814	0	83288	3
17625	0	59235	5
33976	0	56960	2
20778	0	30483	5
26245	0	54464	2
19200	0	22833	25
65427	0	70759	2
2010	0	854	28
34686	0	79996	3
14391	0	6156	3
14077	0	22528	3
87333	0	94861	3
106584	0	84635	2
35733	0	38355	4
36013	0	5472	38
12177	0	31792	11
89830	0	93109	3
48998	0	56206	2
109996	0	93802	3
88887	0	94362	4
11382	0	8429	2
56115	0	56116	2
31753	0	35479	4
77717	0	8582	7
49062	0	60505	5
21983	0	8142	10
29934	0	97771	2
22398	0	48760	9
78276	0	91428	2
33525	0	9073	26
73038	0	9043	4
50272	0	79563	3
80513	0	90200	4
22077	0	80825	2
14246	0	98818	2
52467	0	9032	3
33608	0	61399	3
20486	0	67148	4
56680	0	66241	3
106253	0	42058	3
21561	0	54296	4
3044	0	56154	12
120631	0	97864	4
53849	0	80363	2
131	0	3436	119
16880	0	71760	6
16268	0	2170	49
4282	0	45393	8
31627	0	36243	3
66633	0	9150	3
53643	0	60805	5
25031	0	8366	3
39167	0	75893	5
37930	0	55953	10
19395	0	76656	10
124197	0	83988	2
18867	0	3546	2
12756	0	56745	2
59706	0	85767	2
3538	0	3539	6
33312	0	56315	6
4941	0	7374	31
25266	0	69494	9
103221	0	15492	2
84537	0	87807	2
60543	0	89531	2
122571	0	88750	2
21584	0	40845	8
32429	0	81336	3
12085	0	18654	2
17724	0	41523	3
108057	0	123306	2
22767	0	30419	3
32925	0	98544	5
12545	0	54827	17
2783	0	47514	18
37850	0	7366	3
125192	0	56982	5
1759	0	27616	5
24816	0	49942	8
60833	0	77452	3
2849	0	30584	3
36604	0	89863	5
11186	0	59714	8
103092	0	104076	6
37140	0	65776	4
66823	0	86118	3
50368	0	75432	3
24401	0	5623	2
107109	0	3865	4
51360	0	9474	2
105594	0	111628	3
16152	0	37953	3
10451	0	979	3
46087	0	47889	39
22354	0	48863	5
125599	0	7091	2
54251	0	65620	13
604	0	7648	27
48721	0	5176	23
17048	0	17049	19
22638	0	23333	3
42095	0	44466	3
14899	0	800	18
4946	0	61644	15
102936	0	79550	17
8649	0	8650	50
34819	0	4839	3
15261	0	70467	12
32103	0	9023	18
10233	0	3487	3
121250	0	8650	2
35819	0	56001	4
65953	0	72079	2
104052	0	80071	2
12228	0	30037	7
38017	0	53389	8
20481	0	48169	2
45827	0	5225	4
100659	0	61694	2
44785	0	5134	2
10921	0	9031	7
7829	0	8267	3
56086	0	64358	15
35135	0	35192	4
62986	0	9590	2
15042	0	29436	2
39105	0	76198	5
12975	0	23382	9
17143	0	17144	3
41593	0	97384	2
108468	0	60923	3
38787	0	40644	3
17704	0	26728	22
50730	0	8429	20
25722	0	69230	5
27374	0	69860	26
123063	0	22037	5
17804	0	4273	2
30699	0	6564	42
7108	0	74338	3
18846	0	5255	3
61202	0	97495	2
31302	0	42463	3
41652	0	8885	7
10502	0	47186	7
31023	0	69149	3
341	0	6475	95
17321	0	59953	3
2383	0	26476	109
107382	0	107383	7
25559	0	59366	4
11761	0	47801	6
27161	0	28351	14
23114	0	44366	3
36252	0	52728	5
12225	0	12225	3
52826	0	91187	3
101476	0	7068	10
126338	0	42080	3
35057	0	9845	2
52636	0	79732	2
3979	0	6447	177
105353	0	98809	2
357	0	4718	6
53406	0	990	7
25743	0	7795	2
44366	0	60568	20
32621	0	41798	3
109819	0	20725	5
31920	0	36172	6
1029	0	18180	19
123676	0	129082	3
23456	0	34949	2
62617	0	62852	3
103387	0	55493	9
37041	0	9986	20
46810	0	69461	3
36467	0	41556	2
82502	0	97889	3
161	0	812	28
79644	0	80466	5
14286	0	5511	3
26123	0	40189	3
20895	0	20896	22
57159	0	75944	3
17990	0	46404	2
119707	0	44266	2
11917	0	18416	5
12744	0	5145	153
23292	0	28658	2
43436	0	99233	2
50469	0	50470	11
11022	0	3666	7
56971	0	96531	3
113362	0	31407	7
27045	0	87575	2
109139	0	79152	4
11679	0	82195	2
1347	0	3200	2
128518	0	7819	5
59627	0	9718	2
116699	0	130574	6
2424	0	40316	3
67685	0	97714	6
42989	0	55815	2
102264	0	24789	16
110012	0	38886	3
3571	0	51134	12
74640	0	94964	3
35871	0	49867	20
95936	0	95937	2
53121	0	55435	4
18577	0	41798	2
3	0	572	99
115365	0	31608	4
30649	0	54072	4
36989	0	9760	5
102947	0	60323	2
102247	0	24942	2
103090	0	115790	2
104295	0	94463	3
12634	0	53941	29
15238	0	916	38
120644	0	74396	2
50146	0	88568	5
27906	0	31450	3
28070	0	70835	3
100185	0	108450	4
56891	0	87349	7
82136	0	83443	2
122510	0	38866	4
19784	0	46909	17
52466	0	68	2
45098	0	63420	2
115986	0	57332	2
105588	0	114607	3
5105	0	64237	19
36352	0	38611	2
11186	0	7287	22
60087	0	9023	12
21003	0	41528	9
1903	0	26823	3
37972	0	60186	2
14747	0	20039	2
29122	0	55787	4
3698	0	49510	4
4405	0	95732	4
47	0	5845	34
3084	0	37103	2
100072	0	26793	2
109374	0	38548	2
22836	0	31465	17
10542	0	25176	7
105476	0	28303	5
58174	0	8086	10
22271	0	22272	12
30337	0	64207	3
118106	0	98217	2
12001	0	21784	3
112417	0	29352	2
116899	0	60130	2
132763	0	96654	5
123275	0	72297	2
78734	0	90455	3
107141	0	62169	3
81190	0	83565	5
34189	0	57555	3
64	0	968	163
17474	0	62898	7
44299	0	62420	4
4089	0	5798	11
19828	0	50594	46
11598	0	6438	93
52278	0	53560	4
25652	0	8375	9
122994	0	56348	3
115338	0	99823	2
13142	0	9651	129
70235	0	98599	5
27061	0	36051	7
46787	0	99576	3
133127	0	60540	2
232	0	27457	4
26747	0	31245	2
29675	0	94457	4
25043	0	8626	2
16755	0	7707	2
20127	0	3596	5
126068	0	24430	3
17078	0	30220	39
14276	0	43822	13
29019	0	74685	3
23774	0	58838	5
34810	0	84840	3
117830	0	84356	3
25349	0	9935	2
21460	0	7023	38
52171	0	9065	3
1248	0	9945	4
13206	0	76157	31
114936	0	19412	2
16639	0	60160	3
118725	0	25106	2
14576	0	75205	7
113354	0	62204	2
16583	0	48736	36
21632	0	9982	5
55240	0	61018	3
10622	0	43637	4
1517	0	8102	2
6310	0	69135	51
3380	0	53249	30
42674	0	4858	4
37101	0	89431	2
30241	0	62108	3
15346	0	3265	4
27924	0	42038	3
44364	0	51394	5
12169	0	51002	34
74914	0	77601	2
110365	0	116126	4
1484	0	7954	5
20124	0	35392	10
114454	0	117800	3
10269	0	16118	24
77198	0	89355	2
72594	0	73480	3
16862	0	96065	5
47841	0	8990	9
102337	0	122420	3
70748	0	72000	6
11394	0	19245	85
29373	0	51509	2
31424	0	37956	11
111080	0	78105	2
17790	0	34433	5
16784	0	37238	9
106509	0	91891	5
55076	0	75138	4
129850	0	26457	4
54673	0	80394	3
45382	0	51966	5
133636	0	47898	2
54889	0	55425	4
21572	0	89675	4
37721	0	6393	9
47849	0	92870	4
117651	0	118395	2
27965	0	38007	3
60386	0	80378	2
20010	0	39159	3
17521	0	84938	2
48748	0	98108	2
12204	0	56440	3
32982	0	76470	5
22908	0	29248	2
33753	0	67108	2
10821	0	124647	2
121629	0	25481	2
62716	0	98372	3
31165	0	31166	4
22184	0	30300	10
31894	0	92534	2
15173	0	23015	4
28929	0	35119	5
33814	0	43696	2
15855	0	89080	4
50445	0	77322	17
105603	0	44313	3
72056	0	90114	2
61576	0	84637	2
54227	0	80583	11
2726	0	781	114
14605	0	28108	3
31515	0	90470	4
41160	0	41161	16
5226	0	60337	2
123383	0	131767	4
3210	0	737	4
113564	0	22621	3
23079	0	23080	10
2080	0	60163	3
17613	0	29011	4
13551	0	30796	20
21008	0	27258	3
24255	0	46290	6
44282	0	919	12
102061	0	17521	2
13591	0	64528	4
53818	0	71780	2
83615	0	95519	2
107070	0	7924	3
82214	0	87345	3
10436	0	63643	3
5034	0	88152	3
52508	0	52960	8
54124	0	64535	2
50138	0	6139	6
22721	0	99811	2
45736	0	58194	10
5666	0	82641	13
127603	0	38048	2
44655	0	959	10
4973	0	62588	3
113724	0	123198	3
15700	0	27526	5
31856	0	8073	2
68868	0	68869	2
3637	0	50474	6
23197	0	37295	5
11185	0	9879	3
22272	0	48649	11
8532	0	99133	4
52281	0	85841	5
14250	0	28325	8
11728	0	9743	4
111957	0	82661	2
10820	0	32602	2
26206	0	39861	3
7416	0	99905	5
49561	0	88109	3
119091	0	71088	3
64287	0	64288	16
112648	0	25222	2
130592	0	90368	2
20657	0	706	7
122257	0	90447	2
112472	0	33372	8
117649	0	118918	2
44087	0	92238	3
123144	0	94538	2
1105	0	67034	3
1062	0	1063	20
44468	0	85572	6
100984	0	47248	4
22841	0	97746	4
59653	0	78369	2
16573	0	56165	25
27538	0	33689	8
2432	0	3096	3
117236	0	122078	3
20572	0	47510	9
81022	0	84878	2
15213	0	84808	3
24719	0	40335	3
25199	0	48226	24
109921	0	77222	2
24828	0	25426	13
20481	0	91998	3
61445	0	84171	2
32456	0	61653	2
56157	0	60618	3
12895	0	57456	4
20291	0	37404	4
151	0	8627	7
18232	0	8862	46
10951	0	6661	2
104012	0	108281	2
2140	0	62775	11
116949	0	54285	2
24890	0	32255	18
24769	0	27215	3
108702	0	116705	2
15115	0	67376	11
3550	0	5286	32
41743	0	66592	4
2331	0	418	58
61522	0	63959	3
302	0	33286	5
10839	0	120361	2
51388	0	62468	3
3020	0	7412	18
13859	0	70152	2
30890	0	33863	45
47377	0	90166	4
26993	0	85263	6
66408	0	71054	3
24679	0	3350	3
13612	0	5012	6
77543	0	94966	7
79747	0	82558	3
46759	0	80586	3
3801	0	5576	2
32294	0	66566	8
100890	0	12794	3
22312	0	6004	24
39609	0	5499	6
112215	0	99047	2
19221	0	9874	2
16393	0	35582	11
15860	0	19822	37
1807	0	44357	4
24991	0	75371	2
103760	0	64156	5
51801	0	53002	3
29949	0	4040	7
18634	0	23582	8
2943	0	9812	5
22305	0	60002	2
24035	0	54416	2
42613	0	92574	2
10183	0	1395	4
23157	0	4820	3
115928	0	119600	2
15690	0	19678	9
87334	0	90065	2
19892	0	92882	4
22083	0	34220	3
2574	0	46757	4
100446	0	110602	3
26133	0	66342	12
13483	0	36741	2
75675	0	81147	2
17787	0	69797	7
2698	0	6040	4
16018	0	3838	18
27653	0	7655	3
23562	0	65909	3
107332	0	99668	4
105480	0	17344	3
40200	0	4773	10
121677	0	62243	9
127266	0	96555	4
17981	0	21288	12
36963	0	61221	2
59261	0	65411	3
103892	0	13582	2
1002	0	43855	12
13406	0	50048	2
24763	0	4746	2
53001	0	92817	2
41334	0	66443	3
3590	0	5528	9
112074	0	124087	3
20569	0	21734	3
109580	0	83374	3
116529	0	72532	2
67938	0	89430	8
45247	0	73492	2
112429	0	119349	2
18703	0	28515	9
52376	0	56291	4
47102	0	88697	2
17190	0	70648	6
39303	0	4147	9
113969	0	115157	2
123523	0	132339	3
123283	0	48392	2
24392	0	3133	79
22630	0	86223	2
3820	0	63512	7
66052	0	91416	2
108818	0	74723	3
106567	0	85279	5
2552	0	80554	17
22170	0	68146	4
41703	0	48054	3
108526	0	122843	5
23733	0	6984	2
51021	0	63452	2
14099	0	33431	4
110254	0	58993	2
13913	0	3340	13
50830	0	6097	2
14980	0	530	131
3804	0	39261	6
103269	0	73411	3
85300	0	96358	4
62789	0	89094	2
14651	0	1618	192
106619	0	45024	2
23765	0	91365	2
10930	0	30329	2
123445	0	48789	2
37672	0	56062	2
13959	0	15710	14
56423	0	78380	3
101542	0	16615	2
57484	0	71153	7
12795	0	4924	4
1750	0	4935	6
108786	0	3276	3
100908	0	40798	2
1116	0	232	165
86937	0	89749	3
622	0	65856	2
47638	0	54541	4
118798	0	82174	3
45206	0	54484	6
34832	0	77682	5
101975	0	99400	4
105779	0	106359	4
1502	0	44193	2
7124	0	7200	2
3088	0	37511	2
2701	0	5935	7
31466	0	52466	2
20836	0	38601	12
19821	0	79078	4
11116	0	74610	2
110061	0	30959	2
16232	0	44276	2
12625	0	5553	3
66370	0	98255	2
107570	0	109495	6
43844	0	83535	12
82661	0	94841	2
39178	0	7227	18
65315	0	95163	5
3475	0	76234	2
17571	0	36921	2
21008	0	41432	5
21402	0	54480	31
65192	0	76635	2
104361	0	23034	2
3213	0	858	4
8074	0	8075	7
26943	0	5095	12
108778	0	72928	2
51346	0	67725	3
4361	0	99991	4
126120	0	66555	2
18888	0	40109	5
8105	0	8140	9
132059	0	79238	2
4018	0	56606	37
14139	0	65396	19
43502	0	57294	2
122359	0	56716	2
32218	0	69454	3
30166	0	63908	3
13799	0	69561	2
102672	0	44675	6
121341	0	95779	3
104224	0	67338	6
900	0	901	49
11411	0	117028	2
30978	0	39359	3
11105	0	5014	38
10226	0	43200	2
12462	0	28792	3
38538	0	40452	12
45018	0	60750	34
55354	0	97786	6
11940	0	36784	4
2281	0	4991	17
129295	0	78344	4
114438	0	15527	6
68858	0	71108	2
115595	0	71830	3
42460	0	66528	3
59550	0	60137	2
33656	0	34368	15
23958	0	53709	8
62602	0	8105	26
58599	0	66792	3
20882	0	36801	2
18693	0	8648	6
25667	0	7531	34
1184	0	224	3
21178	0	38461	3
15171	0	56432	9
19179	0	22839	9
28698	0	30726	11
30115	0	30153	6
45302	0	71033	4
23643	0	47360	4
59309	0	59310	2
130033	0	22692	2
12102	0	67350	3
42130	0	69470	36
37750	0	83889	3
41515	0	48064	12
21188	0	2161	14
19256	0	25374	7
110224	0	55251	2
112214	0	43975	3
62161	0	8804	5
105378	0	84496	2
16839	0	6695	6
27995	0	42877	34
79629	0	92200	5
27305	0	52140	9
44013	0	7743	3
4610	0	99902	2
112849	0	69311	3
26218	0	27150	3
115571	0	68909	2
31557	0	77709	2
64785	0	83546	2
31322	0	53119	5
4070	0	9979	2
28955	0	40752	5
33820	0	65583	4
114539	0	33326	13
16947	0	52630	2
125061	0	127416	3
18229	0	29462	5
21296	0	42643	12
77752	0	83182	2
1176	0	39803	8
33599	0	60691	2
105462	0	126090	3
37039	0	51800	2
32024	0	36559	6
19791	0	83773	6
18326	0	26945	12
76974	0	86437	2
48419	0	68429	2
1709	0	35746	12
121125	0	15010	2
35271	0	59920	5
123898	0	93504	3
40422	0	51305	3
109146	0	83798	2
114406	0	126897	5
18333	0	63700	3
1020	0	22105	10
35340	0	38290	8
39769	0	66777	2
13900	0	16884	6
22049	0	45765	3
131261	0	91026	2
123554	0	62685	2
14077	0	16387	3
111788	0	47077	2
51607	0	83808	8
110931	0	91742	2
118309	0	35803	7
14863	0	47236	38
16372	0	22622	36
5774	0	5775	13
44281	0	9556	4
47893	0	64679	3
10771	0	16757	4
110478	0	67644	2
106364	0	132179	2
28350	0	93017	4
16078	0	34583	18
125558	0	30625	4
11633	0	48763	15
1231	0	30373	4
36841	0	83573	2
16889	0	36484	18
12816	0	56630	2
16038	0	22148	12
17482	0	41060	47
35528	0	49080	9
13163	0	38150	24
4696	0	86155	4
122595	0	42255	3
41773	0	49643	3
25528	0	41018	4
59652	0	70359	2
13848	0	40440	8
119426	0	61341	3
99685	0	99993	2
2199	0	5085	75
6229	0	6773	3
37139	0	45215	4
24503	0	70686	3
11775	0	5617	10
100	0	797	4
13069	0	39429	2
11626	0	46730	4
32379	0	78024	6
121235	0	65649	4
19027	0	23972	3
26786	0	44433	4
3533	0	75525	8
1878	0	4764	3
47632	0	65975	3
81182	0	88122	3
61671	0	65461	2
35592	0	63654	4
32181	0	64238	18
20827	0	46716	6
18559	0	9845	5
103063	0	29578	2
25846	0	45280	5
21235	0	8418	12
24741	0	75064	3
17026	0	33247	8
37566	0	49641	16
4538	0	68536	5
102770	0	118135	8
55279	0	65397	2
3606	0	36867	2
5100	0	80407	3
3556	0	68627	7
59422	0	92314	5
48926	0	60364	2
4176	0	94299	2
35238	0	86812	6
52186	0	84384	4
14304	0	56806	3
1142	0	6960	114
3558	0	35640	3
29691	0	30156	36
111895	0	20881	14
23310	0	27510	2
113418	0	35679	2
109172	0	69274	6
25727	0	46496	2
4186	0	46897	3
4368	0	44208	6
39498	0	54045	7
10029	0	19430	2
3206	0	84623	5
114173	0	91520	3
125485	0	24087	3
113431	0	23380	4
362	0	797	15
2818	0	39656	4
447	0	8494	4
42685	0	56915	12
1697	0	4336	7
53528	0	56327	2
107568	0	40313	3
4256	0	4257	2
22129	0	32583	8
28634	0	41564	13
111024	0	13048	3
20851	0	8705	18
26670	0	63899	3
112821	0	119797	2
14489	0	19245	191
23193	0	38284	11
17437	0	74538	4
13405	0	32573	8
25435	0	57274	2
40251	0	95362	2
105005	0	68234	4
3826	0	3917	2
53051	0	98865	3
56907	0	61927	9
56934	0	56987	3
15522	0	2275	3
116346	0	65886	2
106543	0	35192	2
12171	0	9807	17
36160	0	91623	2
10149	0	18813	8
21935	0	91986	2
60262	0	87730	2
20139	0	83996	10
25855	0	62245	7
104219	0	107612	5
39453	0	82196	2
66799	0	81107	15
52334	0	6027	4
110257	0	16863	3
65480	0	73913	6
14141	0	23521	9
2768	0	9443	3
31750	0	59966	29
21411	0	4434	50
41802	0	58483	7
47229	0	54607	3
25729	0	3734	20
13364	0	2262	78
36675	0	9054	10
36745	0	64329	14
47888	0	66821	3
39857	0	51055	4
32434	0	70580	2
42664	0	55273	4
17813	0	25082	2
10149	0	47829	17
2277	0	4430	11
108822	0	99176	4
78274	0	9048	3
79012	0	84190	5
45288	0	78259	2
27555	0	2997	4
14688	0	70355	6
32226	0	9448	6
110687	0	84251	7
29405	0	76482	7
36952	0	46311	7
53700	0	949	2
112472	0	56767	4
5242	0	5243	21
11552	0	9605	2
1497	0	25042	2
14704	0	42761	3
101767	0	76733	9
101940	0	99785	3
17725	0	24342	13
103710	0	120842	4
38170	0	40667	14
131281	0	95219	3
102926	0	80467	3
18152	0	98675	4
56455	0	7268	12
18751	0	53898	2
29663	0	66153	3
28475	0	32886	2
32971	0	73031	2
15325	0	59365	2
22787	0	8914	38
33845	0	51401	4
3006	0	35520	4
43999	0	45298	13
31703	0	453	5
43415	0	77303	4
103314	0	16405	3
55381	0	71971	3
17132	0	66958	2
4682	0	53419	2
14225	0	53628	7
4898	0	67830	204
107816	0	51164	10
5958	0	93487	5
46123	0	65016	9
2465	0	3149	14
118855	0	49727	5
102455	0	124095	2
19094	0	37753	3
47185	0	68164	6
33820	0	46182	12
16618	0	47256	3
11338	0	11339	46
12123	0	14808	57
119162	0	42506	2
47990	0	73405	4
12636	0	90902	3
23324	0	27915	16
27268	0	36160	19
39158	0	65073	2
27069	0	74669	2
3514	0	62207	6
20656	0	27658	5
127162	0	34620	4
48219	0	55295	6
1120	0	1832	231
117690	0	34864	4
28389	0	56326	3
24039	0	36580	3
108321	0	91524	3
24704	0	25616	2
51448	0	60838	12
11926	0	28323	29
21888	0	791	31
10343	0	10690	6
54531	0	68393	2
3274	0	7665	5
32244	0	98004	3
29972	0	75783	5
10750	0	17767	10
10323	0	90576	45
11836	0	708	15
48405	0	53979	2
30599	0	50547	20
1766	0	240	463
120088	0	73939	2
2251	0	5666	2
34576	0	38648	3
106564	0	79997	2
106667	0	63957	2
1927	0	26	5
22940	0	45494	3
22837	0	90553	19
108858	0	77576	6
23299	0	65175	6
77540	0	8352	2
32520	0	83320	2
6410	0	71573	2
31107	0	63005	4
48210	0	49311	3
23501	0	36580	4
37678	0	96359	2
42209	0	5724	6
124193	0	90479	2
123128	0	53980	3
41936	0	46825	3
38540	0	38541	7
15212	0	17432	7
42548	0	88271	2
16198	0	91	4
73174	0	97427	2
37868	0	37869	4
38144	0	68830	3
106586	0	107302	5
58558	0	97947	3
110	0	182	334
31863	0	48842	9
132866	0	96468	3
39715	0	74445	4
29682	0	64714	3
32686	0	5974	3
10092	0	51537	3
11300	0	39736	6
31835	0	7878	3
63482	0	70824	2
34743	0	54643	7
1288	0	3573	8
78632	0	92246	3
1391	0	16913	2
35119	0	6471	6
100748	0	57839	2
24562	0	56877	10
12476	0	58261	9
40269	0	70493	12
75916	0	91130	3
49043	0	53666	2
30268	0	52291	4
1765	0	2498	80
12447	0	41063	15
59724	0	97426	2
11232	0	14224	3
50188	0	84888	2
29864	0	47059	2
12252	0	28032	5
15579	0	31157	55
36960	0	38521	11
76110	0	85575	2
50442	0	52047	5
43747	0	91535	2
102293	0	59011	5
48440	0	89081	7
1045	0	41419	15
46432	0	48595	3
68151	0	93271	3
54623	0	84519	4
26208	0	28284	4
37275	0	38562	31
21823	0	43957	10
13971	0	46279	12
58590	0	73405	14
13611	0	47386	87
29687	0	88304	3
104770	0	80502	3
15634	0	17904	4
10718	0	37056	21
8991	0	925	6
11561	0	12786	7
12315	0	23836	14
1637	0	9513	136
110979	0	84591	4
102915	0	72666	8
95323	0	97293	2
27111	0	42831	11
13221	0	28813	2
39044	0	79458	2
18525	0	18526	2
4991	0	7827	5
1219	0	39141	20
102523	0	7662	3
17266	0	18198	9
37957	0	93371	2
12225	0	54649	3
43537	0	6698	14
11163	0	36057	54
46508	0	83748	2
21475	0	6221	11
28662	0	577	38
37724	0	51220	2
130724	0	24006	2
122072	0	69643	2
125075	0	28117	4
129507	0	66178	2
32319	0	99171	3
103117	0	67202	2
125308	0	51368	2
42684	0	62828	9
14727	0	20479	79
3799	0	4702	33
26782	0	56942	8
118646	0	120524	4
852	0	995	15
46703	0	51727	2
39613	0	92083	2
22439	0	38790	2
47858	0	89979	8
38421	0	78400	2
130811	0	82164	2
27860	0	68508	4
121654	0	125873	7
74923	0	8820	4
104719	0	40310	2
22123	0	91609	5
11342	0	56472	16
107341	0	73099	2
15479	0	24659	4
88165	0	88166	4
56899	0	7879	5
114539	0	892	11
121048	0	68716	5
59539	0	93393	13
63256	0	7576	4
133873	0	59888	3
110127	0	118444	2
58518	0	98197	3
112091	0	18915	4
38089	0	81526	2
6	0	64816	3
39916	0	9238	3
17797	0	61113	3
107362	0	111877	2
41737	0	48717	12
105330	0	78847	3
104284	0	81238	3
130742	0	56167	2
129207	0	33220	3
112899	0	60211	2
69022	0	80175	6
10446	0	29034	8
33015	0	36648	4
27451	0	71309	3
32302	0	53198	14
24483	0	27438	2
24463	0	41360	4
3667	0	9530	17
106570	0	129143	2
66881	0	66882	3
15746	0	31064	3
13693	0	4541	50
27693	0	64369	2
58464	0	76111	3
38018	0	46535	3
60490	0	78723	3
49405	0	51155	2
18826	0	32321	4
19040	0	7012	15
10129	0	61866	3
11613	0	53778	3
110543	0	22101	2
32425	0	7506	13
12266	0	65696	3
17871	0	58891	8
105186	0	84903	2
24553	0	24554	2
121227	0	124312	2
13356	0	38795	43
4538	0	8005	30
128452	0	17332	3
109225	0	13121	3
101542	0	126407	5
36123	0	45398	7
80871	0	92099	5
2884	0	6437	20
24222	0	34077	3
32143	0	45146	7
29895	0	30174	2
31497	0	37245	2
21759	0	82415	5
6108	0	78134	8
59528	0	83471	5
12084	0	13257	55
118584	0	122383	2
32901	0	94620	2
78332	0	78396	2
89754	0	92424	3
127653	0	50176	3
2421	0	5482	2
13993	0	77275	2
2364	0	50736	4
68771	0	76907	6
44091	0	46223	44
123808	0	97779	3
24894	0	45253	3
112564	0	9767	2
22875	0	22876	8
1136	0	16459	4
36021	0	9760	8
104566	0	108930	3
2042	0	21412	3
51865	0	61329	4
113218	0	60230	2
17596	0	26802	3
45908	0	63922	4
11659	0	38774	2
18375	0	23567	2
30735	0	44590	3
63057	0	89326	4
24562	0	4540	11
81107	0	86316	7
112451	0	76007	5
131139	0	42037	5
23541	0	80816	3
24587	0	82228	2
36926	0	92644	6
104957	0	58069	2
25595	0	3806	7
19070	0	29340	4
112109	0	29486	4
14866	0	9092	25
12367	0	71692	8
11440	0	31054	12
36407	0	88883	2
65183	0	92912	4
19260	0	88035	3
12800	0	36486	2
85982	0	86524	2
21984	0	543	5
17115	0	32857	15
38720	0	69379	3
17477	0	65339	9
10565	0	59755	3
113253	0	95485	6
40045	0	5665	27
17213	0	23698	2
2428	0	8664	49
101669	0	79505	2
46045	0	727	4
12890	0	13051	2
4945	0	98695	12
59289	0	69659	3
19409	0	42386	2
63105	0	89882	5
2034	0	4613	47
1877	0	74377	3
54943	0	85871	2
31167	0	8753	19
14412	0	96346	3
44674	0	45127	5
120956	0	133279	3
12129	0	80776	8
61475	0	73599	2
29848	0	98422	4
101878	0	24005	2
25503	0	99518	11
10680	0	28203	12
20576	0	28445	5
12614	0	31168	5
39051	0	4538	6
4046	0	44396	3
49122	0	96343	6
10850	0	75784	2
35811	0	5635	46
1933	0	36379	2
3807	0	7558	14
104787	0	19788	2
31445	0	60839	8
31858	0	3857	4
25723	0	52723	36
19623	0	61168	2
23013	0	38922	13
4578	0	6347	172
12306	0	46016	20
102622	0	54029	2
101772	0	91147	2
133020	0	27036	2
102240	0	62384	3
11385	0	3841	4
13930	0	60416	16
26309	0	67298	28
24081	0	27923	5
42699	0	52492	3
2296	0	42674	2
24442	0	90520	3
20335	0	47182	4
26493	0	77464	3
129425	0	44519	5
14747	0	232	363
128684	0	128902	2
22960	0	35375	2
29722	0	42783	2
31837	0	51115	5
38071	0	42870	2
101118	0	108028	2
62397	0	92447	3
114152	0	98894	3
11721	0	49191	3
38539	0	79333	4
23072	0	57884	3
20083	0	5544	2
22849	0	36177	36
107036	0	69488	2
23644	0	32410	25
74348	0	96533	2
37558	0	85616	4
124757	0	87948	3
48498	0	94072	2
110514	0	57335	2
25273	0	55379	12
117511	0	42355	2
32492	0	35352	6
32775	0	38732	4
55743	0	67327	8
21158	0	64783	10
130464	0	73395	4
24109	0	66785	2
71603	0	86422	2
47527	0	5898	3
3950	0	8179	13
12180	0	13704	11
45184	0	78256	2
26001	0	2733	2
53069	0	73081	5
323	0	9807	117
14152	0	71999	3
14676	0	45712	3
78921	0	8176	5
107705	0	123951	2
171	0	181	121
14294	0	3329	13
81490	0	81491	2
100239	0	51747	2
2641	0	96463	2
19423	0	78401	7
38709	0	9233	2
15811	0	57457	2
24181	0	86810	4
16899	0	8041	4
23867	0	698	17
19165	0	19734	3
69848	0	9816	12
37292	0	58422	2
24885	0	5661	3
42153	0	73602	16
42352	0	61546	4
114771	0	51954	5
14853	0	67771	5
130096	0	88425	4
118910	0	63340	3
13178	0	15669	39
17653	0	91451	2
11759	0	27829	2
21979	0	33290	7
14800	0	97322	2
30502	0	66964	3
127502	0	73138	4
27202	0	49901	7
29623	0	43633	2
112903	0	113994	3
18022	0	81092	8
26472	0	44549	2
11501	0	58006	3
122025	0	79568	2
106002	0	29448	2
50497	0	84994	2
6370	0	6887	32
4686	0	6101	13
43829	0	60280	8
119919	0	30763	3
16736	0	17541	23
2143	0	49750	6
357	0	7854	90
33437	0	7240	10
4832	0	51893	11
17956	0	2218	4
122186	0	81350	7
19177	0	19178	11
59048	0	82049	2
107578	0	77964	4
25757	0	77611	6
4081	0	68567	7
102422	0	131161	3
74803	0	75104	3
22849	0	56533	12
100435	0	76414	4
32473	0	71667	2
36	0	9436	34
1002	0	1229	91
105599	0	132869	2
26945	0	35812	2
113198	0	58575	2
47032	0	56684	3
28137	0	3860	15
5715	0	8459	3
31848	0	34273	2
60382	0	97052	4
28244	0	50916	7
75046	0	95058	6
64826	0	72912	3
21249	0	22108	5
119858	0	27450	2
122941	0	125132	7
20044	0	4674	2
131215	0	87639	3
21334	0	73535	2
12305	0	280	6
16333	0	68529	2
33247	0	71352	6
15517	0	9499	10
22549	0	75873	3
20652	0	3223	13
21994	0	46661	7
15457	0	2465	11
42564	0	7615	6
18071	0	40097	6
2076	0	42643	10
19095	0	59997	2
